id,total_inflow,total_outflow,net_flow,inflow_2006,outflow_2006,net_flow_2006,inflow_2007,outflow_2007,net_flow_2007,inflow_2008,outflow_2008,net_flow_2008,inflow_2009,outflow_2009,net_flow_2009,inflow_2010,outflow_2010,net_flow_2010,inflow_2011,outflow_2011,net_flow_2011,inflow_2012,outflow_2012,net_flow_2012,inflow_2013,outflow_2013,net_flow_2013,inflow_2014,outflow_2014,net_flow_2014,inflow_2015,outflow_2015,net_flow_2015
39167,48970.29,316515,-267544.71,5163,0,5163,0,0,0,0,0,0,43807.29,208700,-164892.71,0,107815,-107815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40031,3292687.37,6370697.91,-3078010.54,0,21692,-21692,0,90110,-90110,27435.15,0,27435.15,0,1064343.64,-1064343.64,0,1244965.82,-1244965.82,0,2676023.73,-2676023.73,1829917.62,1215586.43,614331.19,1435334.6,57976.29,1377358.31,0,0,0,0,0,0
40109,60806181.65,15988874.09,44817307.56,735781,0,735781,10339176.6,3423935,6915241.6,10583884.93,63044,10520840.93,12851277.72,3793067.65,9058210.07,8365226.22,4425387.92,3939838.3,5653332.35,3051698.5,2601633.85,7744439.41,709100.81,7035338.6,4533063.42,522640.21,4010423.21,0,0,0,0,0,0
40121,757348,313012.24,444335.76,207922,0,207922,178641,0,178641,185515,0,185515,185270,0,185270,0,95869,-95869,0,95379,-95379,0,121764.24,-121764.24,0,0,0,0,0,0,0,0,0
40143,3495689.19,342801.45,3152887.74,80014,116807,-36793,120983,97356,23627,1071672.9,0,1071672.9,648672.06,28500,620172.06,464871.99,0,464871.99,652103.92,11966.81,640137.11,970222.85,88171.64,882051.21,-512851.53,0,-512851.53,0,0,0,0,0,0
41005,8418034.15,551022.59,7867011.56,0,5185,-5185,94715,0,94715,33991.62,0,33991.62,364219.64,8071.6,356148.04,7640734.19,0,7640734.19,272815.2,57181,215634.2,11558.5,46665,-35106.5,0,433919.99,-433919.99,0,0,0,0,0,0
41029,197749,302517.55,-104768.55,0,0,0,0,0,0,0,0,0,197749,0,197749,0,138721.91,-138721.91,0,0,0,0,163795.4,-163795.4,0,0.24,-0.24,0,0,0,0,0,0
41047,4596.13,59084.47,-54488.34,0,14331,-14331,0,13039,-13039,0,0,0,0,0,0,4596.13,0,4596.13,0,24219.47,-24219.47,0,0,0,0,7495,-7495,0,0,0,0,0,0
41051,1127175.72,15486568.74,-14359393.02,5936,191024,-185088,8908.8,0,8908.8,97062,47105,49957,0,5958953.78,-5958953.78,967930,247122.64,720807.36,7208,8661278.9,-8654070.9,40130.92,380779.42,-340648.5,0,305,-305,0,0,0,0,0,0
41067,13797265.57,53359.48,13743906.09,650899,0,650899,1727812.45,9513,1718299.45,10044677.04,0,10044677.04,24789,33109.6,-8320.6,139190.82,0,139190.82,719111.98,10736.88,708375.1,283660.15,0,283660.15,207125.13,0,207125.13,0,0,0,0,0,0
42001,38809,19155991,-19117182,0,0,0,0,0,0,1564,0,1564,2745,0,2745,0,0,0,0,14134284,-14134284,34500,4428035,-4393535,0,92936,-92936,0,500736,-500736,0,0,0
42003,44151815.67,1466167.24,42685648.43,3034553,17044.43,3017508.57,11882687.48,715826,11166861.48,3871430.79,78213,3793217.79,6617482.22,3356,6614126.22,3221375.06,227301.16,2994073.9,2133094.95,7497.65,2125597.3,10373480.44,52670.6,10320809.84,1209582.16,11286.1,1198296.06,710704.47,312864.72,397839.75,1097425.1,40107.58,1057317.52
42007,7319,5329.1,1989.9,0,0,0,7319,10109,-2790,0,0,0,0,0,0,0,0,0,0,-4779.9,4779.9,0,0,0,0,0,0,0,0,0,0,0,0
42013,34879.14,6642,28237.14,0,0,0,7134,6642,492,4800,0,4800,6593.16,0,6593.16,7936.09,0,7936.09,4925,0,4925,3490.89,0,3490.89,0,0,0,0,0,0,0,0,0
42017,28587642.62,3230944.74,25356697.88,2841080.33,0,2841080.33,8969580.76,28036,8941544.76,7555803.99,0,7555803.99,2868177.78,0,2868177.78,2652409.29,21001.68,2631407.61,2078501.86,991916.65,1086585.21,1207189.56,243843.41,963346.15,174925.4,0,174925.4,234733.65,1946147,-1711413.35,5240,0,5240
42021,3784678.32,112528.83,3672149.49,0,0,0,0,0,0,0,0,0,2989087.2,0,2989087.2,149684.6,0,149684.6,60036,97528.83,-37492.83,103888,0,103888,0,15000,-15000,481982.52,0,481982.52,0,0,0
42027,31088.2,7368.48,23719.72,0,0,0,4950,0,4950,23365,0,23365,0,7368.48,-7368.48,2773.2,0,2773.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42029,64059823.91,538198,63521625.91,2429666.25,0,2429666.25,7165394.6,0,7165394.6,5626135.84,0,5626135.84,10289123.65,0,10289123.65,8408440.86,0,8408440.86,10205586.07,0,10205586.07,15512709.03,0,15512709.03,1063539.84,538198,525341.84,2410788.6,0,2410788.6,948439.17,0,948439.17
42041,19546930.42,61536335.23,-41989404.81,2077246,27304259.31,-25227013.31,4421768.04,755056.43,3666711.61,7477762.01,0,7477762.01,3150454.24,12731355.6,-9580901.36,1976476.88,10159462.42,-8182985.54,1160390.03,1706856.77,-546466.74,-599655.48,2307178.22,-2906833.7,-108172.38,3141819.59,-3249991.97,-9338.92,3411354.2,-3420693.12,0,18992.69,-18992.69
42043,2156920.86,57036.55,2099884.31,0,2958,-2958,233240,14190,219050,341694,0,341694,0,0,0,4150,0,4150,1544056.86,0,1544056.86,33780,0,33780,0,39888.55,-39888.55,0,0,0,0,0,0
42045,43233022.73,5816769.38,37416253.35,2074013,53447.76,2020565.24,3033438.47,74043,2959395.47,2879752.46,0,2879752.46,3113070.97,0,3113070.97,3848915.95,-425931.03,4274846.98,5354652.79,5915408.66,-560755.87,11546890.22,24914.9,11521975.32,3674125.67,0,3674125.67,6057662.2,174886.09,5882776.11,1650501,0,1650501
42049,490770.39,16398,474372.39,37731.57,0,37731.57,0,5040,-5040,85783.21,0,85783.21,0,8240,-8240,255731.65,0,255731.65,19760,0,19760,8838,3118,5720,42008.91,0,42008.91,40917.05,0,40917.05,0,0,0
42055,90464.99,20110248.65,-20019783.66,0,484250,-484250,0,-243,243,0,0,0,88418,0,88418,2046.99,0,2046.99,0,1812026.99,-1812026.99,0,6875943.3,-6875943.3,0,416497.04,-416497.04,0,4001318.18,-4001318.18,0,6520456.14,-6520456.14
42069,3554637.76,533204.98,3021432.78,1069968,0,1069968,-4823,0,-4823,0,0,0,0,0,0,47120.29,26322,20798.29,0,0,0,0,0,0,1144599,506882.98,637716.02,1298541.17,0,1298541.17,-767.7,0,-767.7
42071,3669347.65,11137,3658210.65,0,0,0,1080,0,1080,3250,0,3250,3494.25,0,3494.25,4995,0,4995,6966.46,11137,-4170.54,13945.94,0,13945.94,1608380,0,1608380,1827498.4,0,1827498.4,199737.6,0,199737.6
42075,24519,2285826.06,-2261307.06,0,58507,-58507,9599,949044,-939445,5600,170631.86,-165031.86,9320,471066.87,-461746.87,0,450070.59,-450070.59,0,110274.99,-110274.99,0,87866.95,-87866.95,0,27187,-27187,0,-699.17,699.17,0,-38124.03,38124.03
42079,226198.9,4198.97,221999.93,7622,0,7622,94311,0,94311,50263.02,0,50263.02,50875.88,0,50875.88,0,0,0,0,0,0,0,0,0,0,0,0,23127,4198.97,18928.03,0,0,0
42081,1469925.76,46703.82,1423221.94,0,0,0,45610,0,45610,18480,0,18480,-2120.41,46703.82,-48824.23,0,0,0,24829.73,0,24829.73,944268.68,0,944268.68,5896.46,0,5896.46,432961.3,0,432961.3,0,0,0
42085,57564,14485.38,43078.62,0,0,0,32300,0,32300,25264,0,25264,0,14485.38,-14485.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42089,1570523.53,1185570.73,384952.8,103478,0,103478,198484,0,198484,716114.6,0,716114.6,144729.05,0,144729.05,391693.68,246593.48,145100.2,16024.2,248276.07,-232251.87,0,277811.24,-277811.24,0,202042.14,-202042.14,0,205273.51,-205273.51,0,5574.29,-5574.29
42091,43602580.33,4948870.4,38653709.93,367988,-530452.31,898440.31,10775759.78,219367,10556392.78,3213142.89,0,3213142.89,4815615.48,640737.84,4174877.64,3333775.46,777088.93,2556686.53,6191453.32,3273351.99,2918101.33,6005945.05,431315.2,5574629.85,5573289.36,-4124.1,5577413.46,3311805.74,141585.85,3170219.89,13805.25,0,13805.25
42095,320309.43,69847,250462.43,137788,0,137788,47115,51760,-4645,27923.43,18087,9836.43,-12326.74,0,-12326.74,77994.47,0,77994.47,15684.99,0,15684.99,4492.11,0,4492.11,0,0,0,21638.17,0,21638.17,0,0,0
42101,67021905.47,127387627.8,-60365722.29,150903,7235593.38,-7084690.38,1503052.2,7000438.48,-5497386.28,2361191.53,2910937.81,-549746.28,2288285.01,26939796.08,-24651511.07,3456765.5,30368907.22,-26912141.72,12068514.82,18069072.55,-6000557.73,17507893.54,10447845.92,7060047.62,17067975.08,17981660.97,-913685.89,7653075.63,6410829.58,1242246.05,2964249.16,22545.77,2941703.39
42129,447324.55,24383.1,422941.45,30118,0,30118,50002,0,50002,184016,0,184016,113490.5,0,113490.5,31269.4,0,31269.4,12076,0,12076,16325.13,0,16325.13,0,24383.1,-24383.1,10027.52,0,10027.52,0,0,0
44001,467381.25,8789.57,458591.68,0,0,0,39380,0,39380,49461,0,49461,136320,0,136320,190998.36,0,190998.36,184267.13,0,184267.13,0,0,0,-144583.92,0,-144583.92,11538.68,0,11538.68,0,8789.57,-8789.57
44003,467274.55,12099,455175.55,27048,0,27048,24614,0,24614,3950,0,3950,0,0,0,116665,8494,108171,48597.1,3605,44992.1,0,0,0,246400.45,0,246400.45,0,0,0,0,0,0
44005,994628.99,172790976.3,-171796347.3,94000,1327974.74,-1233974.74,10000,2035285.44,-2025285.44,177560,10966.28,166593.72,169430,32987572.52,-32818142.52,231634,31979817.07,-31748183.07,264714.02,31461605.24,-31196891.22,40343.77,24211860.41,-24171516.64,3237.9,21225118.18,-21221880.28,3709.3,24123643.89,-24119934.59,0,3427132.51,-3427132.51
44007,1644681.76,1596585.89,48095.87,253597,8540,245057,108133,0,108133,153944.4,0,153944.4,58432.27,700793,-642360.73,177012.9,173396,3616.9,55218.97,500461.05,-445242.08,109730,208025.12,-98295.12,706891,0,706891,21722.22,5370.72,16351.5,0,0,0
44009,2016806.66,4236518.92,-2219712.26,0,0,0,718203,7217,710986,330038.91,0,330038.91,243539.06,1102637.92,-859098.86,384657.19,2212478,-1827820.81,-431.5,914186,-914617.5,0,0,0,0,0,0,340800,0,340800,0,0,0
45013,333322.8,25433256.54,-25099933.74,0,172774,-172774,291008,3502435.36,-3211427.36,0,105816.58,-105816.58,0,5232836.11,-5232836.11,0,7765584.79,-7765584.79,12914.8,2629258.39,-2616343.59,29400,756279.04,-726879.04,0,1888709.17,-1888709.17,0,2409297.46,-2409297.46,0,970265.64,-970265.64
45015,1623432.33,29705869.67,-28082437.34,0,24317,-24317,361753,3630497.9,-3268744.9,0,248935,-248935,0,329946.22,-329946.22,3200,1327379.35,-1324179.35,200601.28,14853182.31,-14652581.03,149843.41,2348979.99,-2199136.58,893396.64,3132483.91,-2239087.27,14638,3971807.74,-3957169.74,0,-161659.75,161659.75
45019,129453056.1,214310687.5,-84857631.42,6189911,6711544.66,-521633.66,7657081.45,10940472.42,-3283390.97,21360272.03,22555961.35,-1195689.32,23625730.45,6889726.79,16736003.66,25092801.23,15012698.09,10080103.14,7104045.36,16178437.82,-9074392.46,15347793.25,62389290.14,-47041496.89,15312407.48,45346814.94,-30034407.46,7362530.03,27398342.58,-20035812.55,400483.83,887398.74,-486914.91
45035,6015825.3,158779.37,5857045.93,3517,0,3517,0,0,0,300000,0,300000,197251.3,64910.98,132340.32,122811.62,67055.64,55755.98,4646858.64,34485.76,4612372.88,273749,-7673.01,281422.01,115361.54,0,115361.54,356464.22,0,356464.22,-188.02,0,-188.02
45041,61491.55,38514.7,22976.85,0,0,0,0,26600,-26600,0,0,0,0,0,0,0,0,0,31078.85,11914.7,19164.15,10020,0,10020,6356.7,0,6356.7,14036,0,14036,0,0,0
45043,3505374.31,30647.73,3474726.58,508651,0,508651,1703211.27,0,1703211.27,0,0,0,73477.45,0,73477.45,304294.15,30647.73,273646.42,313538.69,0,313538.69,179513.49,0,179513.49,29820.26,0,29820.26,392868,0,392868,0,0,0
45045,9411525.92,12036.63,9399489.29,309474,0,309474,396964.9,0,396964.9,385407.05,0,385407.05,58266.88,0,58266.88,175713.16,0,175713.16,138978.58,0,138978.58,6047155.88,0,6047155.88,174296.38,0,174296.38,1725269.09,12036.63,1713232.46,0,0,0
45051,58842.56,-10158.57,69001.13,0,0,0,0,0,0,0,0,0,37306.26,-11413.72,48719.98,3254.4,0,3254.4,7600,0,7600,0,0,0,10681.9,0,10681.9,0,1255.15,-1255.15,0,0,0
45063,208774.29,841910.64,-633136.35,0,0,0,18130,17580,550,31623.6,0,31623.6,10279.53,820059.82,-809780.29,49012.56,0,49012.56,0,0,0,94358.6,0,94358.6,0,4270.82,-4270.82,5370,0,5370,0,0,0
45079,5616742.16,41918435.13,-36301692.97,486675,893401,-406726,970417.12,917865,52552.12,887955.64,0,887955.64,533949.48,33093886.02,-32559936.54,669926.02,2936375.32,-2266449.3,1232191.71,1430022.28,-197830.57,-165336.27,693439.69,-858775.96,241673.78,891417.62,-649743.84,751289.68,1064651.74,-313362.06,8000,-2623.54,10623.54
45083,101629.43,60510,41119.43,0,0,0,89271,18030,71241,-19,0,-19,0,0,0,0,42480,-42480,0,0,0,0,0,0,12377.43,0,12377.43,0,0,0,0,0,0
45085,35678.52,10649566.55,-10613888.03,0,1907803,-1907803,4989,624387,-619398,0,0,0,0,1341788.54,-1341788.54,30689.52,700490.86,-669801.34,0,888108.87,-888108.87,0,1079293.33,-1079293.33,0,1597350.62,-1597350.62,0,1716492.64,-1716492.64,0,793851.69,-793851.69
46035,6960,6218,742,0,0,0,6960,0,6960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6218,-6218,0,0,0,0,0,0
46127,1137364,0,1137364,0,0,0,1065497,0,1065497,71867,0,71867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47009,8571.75,26497.4,-17925.65,3993.75,0,3993.75,4578,0,4578,0,0,0,0,0,0,0,0,0,0,0,0,0,4860.6,-4860.6,0,21636.8,-21636.8,0,0,0,0,0,0
47037,8630965.11,744515.28,7886449.83,1971650,5917,1965733,646716,26210,620506,112119.92,35930,76189.92,3774699.26,524654.31,3250044.95,1054809.09,121852.16,932956.93,416213.04,15589.44,400623.6,257778.85,-2578.43,260357.28,396978.95,16940.8,380038.15,0,0,0,0,0,0
47063,46361,4174.5,42186.5,0,0,0,12756,0,12756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33605,4174.5,29430.5,0,0,0,0,0,0
47065,42822.78,6896.3,35926.48,0,0,0,0,0,0,17834,0,17834,0,0,0,0,423.4,-423.4,0,0,0,4069.88,0,4069.88,20918.9,6472.9,14446,0,0,0,0,0,0
47149,1368103.78,27910.8,1340192.98,0,0,0,0,0,0,0,0,0,339914.07,0,339914.07,396808.66,0,396808.66,268066.63,0,268066.63,363314.42,10227.2,353087.22,0,17683.6,-17683.6,0,0,0,0,0,0
47157,31009152.66,25347040.44,5662112.22,4381175,-50327,4431502,4491787.26,130719,4361068.26,8057096.58,0,8057096.58,2950305,322020.38,2628284.62,4021924.38,253494.22,3768430.16,3094784.89,602796.8,2491988.09,1751906.89,7368184.43,-5616277.54,2260172.66,16720152.61,-14459979.95,0,0,0,0,0,0
47163,13080,65027,-51947,0,0,0,0,0,0,0,0,0,0,8026,-8026,0,57001,-57001,0,0,0,6480,0,6480,6600,0,6600,0,0,0,0,0,0
47165,8786,238883.91,-230097.91,8786,0,8786,0,0,0,0,0,0,0,0,0,0,133200,-133200,0,123003,-123003,0,0,0,0,-17319.09,17319.09,0,0,0,0,0,0
48021,5040,10856.7,-5816.7,0,0,0,0,0,0,5040,0,5040,0,0,0,0,0,0,0,0,0,0,10856.7,-10856.7,0,0,0,0,0,0,0,0,0
48027,643511.45,6615367.22,-5971855.77,0,64063,-64063,123001,1336273,-1213272,0,135866.63,-135866.63,182896.93,-82101.22,264998.15,187200,1946519.24,-1759319.24,151714.56,3152401.34,-3000686.78,47980.8,26517.24,21463.56,-49281.84,35827.99,-85109.83,0,0,0,0,0,0
48029,369148839.7,27716558.09,341432281.6,-5114400.15,224435,-5338835.15,28834403.07,5418454.76,23415948.31,4549580.35,30554.6,4519025.75,66068650.61,2987797.97,63080852.64,65341820.58,682674.3,64659146.28,90134386.48,3605965.78,86528420.7,68905010.93,9164551.12,59740459.81,50429387.85,5602124.56,44827263.29,0,0,0,0,0,0
48085,10978038.36,12522.72,10965515.64,1504040,0,1504040,3208122.27,0,3208122.27,1126044.4,0,1126044.4,2365218.53,0,2365218.53,939643.88,12522.72,927121.16,1385867.38,0,1385867.38,344864.72,0,344864.72,104237.18,0,104237.18,0,0,0,0,0,0
48113,13804578.97,756721.92,13047857.05,349266.3,4000,345266.3,1933464.65,60000,1873464.65,673075.76,0,673075.76,2163822.53,0,2163822.53,822248.66,600140,222108.66,2747410.28,85539,2661871.28,3778024.66,0,3778024.66,1337266.13,7042.92,1330223.21,0,0,0,0,0,0
48121,10481692.13,7800,10473892.13,1417856,0,1417856,1192779,0,1192779,1342732.86,0,1342732.86,2249961.18,0,2249961.18,1272435.46,0,1272435.46,38798.17,0,38798.17,33756.17,0,33756.17,2933373.29,7800,2925573.29,0,0,0,0,0,0
48141,485926.83,3480752.04,-2994825.21,89546,18700,70846,169431,1320978,-1151547,179988.4,-2465,182453.4,22361,118425.48,-96064.48,6335,531028.26,-524693.26,6144.96,1298775.85,-1292630.89,-10234.48,156892.54,-167127.02,22354.95,38416.91,-16061.96,0,0,0,0,0,0
48181,10468.41,10263.02,205.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011.85,0,4011.85,6456.56,10263.02,-3806.46,0,0,0,0,0,0
48201,89517323.05,3661256.8,85856066.25,41627645.32,0,41627645.32,3739525.52,64382,3675143.52,2737613.74,1150168,1587445.74,5538961.13,1487256.37,4051704.76,7596754.14,894543.03,6702211.11,27399515.16,31773.56,27367741.6,536096.1,26773.84,509322.26,341211.94,6360,334851.94,0,0,0,0,0,0
48309,1786283.73,243706.1,1542577.63,146974,0,146974,1569256,0,1569256,34569.31,0,34569.31,14761.15,0,14761.15,0,223961,-223961,0,19745.1,-19745.1,20723.27,0,20723.27,0,0,0,0,0,0,0,0,0
48325,12493,3507.4,8985.6,0,0,0,0,0,0,0,0,0,0,0,0,8677,0,8677,0,0,0,3816,3507.4,308.6,0,0,0,0,0,0,0,0,0
48355,1020091.78,42602489.91,-41582398.13,0,334079.48,-334079.48,21125,5583553.94,-5562428.94,-63317,174252.82,-237569.82,0,24687306.34,-24687306.34,0,1623431.84,-1623431.84,99000,3750520.63,-3651520.63,-86716.22,1880024.97,-1966741.19,1050000,4569319.89,-3519319.89,0,0,0,0,0,0
48409,46773.13,24053074.6,-24006301.47,0,3317730.9,-3317730.9,0,11738090.6,-11738090.6,0,281685,-281685,0,8454774.44,-8454774.44,0,100965.56,-100965.56,0,-274303.76,274303.76,0,-56508.06,56508.06,46773.13,490639.92,-443866.79,0,0,0,0,0,0
48439,15851692.18,2268033.64,13583658.54,10673,38126,-27453,179248.05,26985.09,152262.96,8275905.06,13688,8262217.06,1440753.74,17617.75,1423135.99,787406.56,196455.99,590950.57,199218.9,325801.15,-126582.25,632806.61,183369.46,449437.15,4325680.26,1465990.2,2859690.06,0,0,0,0,0,0
48453,98282982.89,156846.39,98126136.5,479651,0,479651,556447.32,0,556447.32,173477.41,0,173477.41,307302.53,0,307302.53,11363134.45,107427.47,11255706.98,28709198.32,0,28709198.32,28681598.24,49563.13,28632035.11,28012173.62,-144.21,28012317.83,0,0,0,0,0,0
48473,8907,33000.43,-24093.43,0,0,0,0,0,0,0,23699.04,-23699.04,8907,9301.39,-394.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48485,55461.61,3140195.77,-3084734.16,0,0,0,7132,1826941,-1819809,0,1140116,-1140116,0,21918,-21918,6738.99,0,6738.99,41590.62,62895.67,-21305.05,0,52412.1,-52412.1,0,35913,-35913,0,0,0,0,0,0
48491,47469478.25,107401.36,47362076.89,1064043.3,0,1064043.3,9669743.14,9098,9660645.14,9025967.39,0,9025967.39,11118409.02,0,11118409.02,9739649.31,0,9739649.31,3256957.04,98303.36,3158653.68,2121120.26,0,2121120.26,1473588.79,0,1473588.79,0,0,0,0,0,0
49011,82218.31,35103594.58,-35021376.27,0,20714,-20714,9442,75418.92,-65976.92,16315.26,0,16315.26,0,10765882.43,-10765882.43,0,8574508.43,-8574508.43,42480.48,6555870.08,-6513389.6,13980.57,9399133.86,-9385153.29,0,-287933.14,287933.14,0,0,0,0,0,0
49035,5569309,1076105.48,4493203.52,798337,435473,362864,716139.45,0,716139.45,670981.15,0,670981.15,273009.95,431392.31,-158382.36,542080.12,120553.17,421526.95,182370.45,19285.2,163085.25,1061570.82,40964.16,1020606.66,1324820.06,28437.64,1296382.42,0,0,0,0,0,0
49049,1417129.92,0,1417129.92,0,0,0,13495,0,13495,189894,0,189894,374106.73,0,374106.73,233635.64,0,233635.64,186886.65,0,186886.65,191767.44,0,191767.44,227344.46,0,227344.46,0,0,0,0,0,0
49057,114566.08,81595.5,32970.58,0,0,0,0,0,0,4234,0,4234,0,74428,-74428,64789.15,0,64789.15,15448.02,0,15448.02,30094.91,0,30094.91,0,7167.5,-7167.5,0,0,0,0,0,0
50007,668618.77,731451.09,-62832.32,0,47523,-47523,35131,10303,24828,3990,0,3990,4300,12424.8,-8124.8,531997.77,113062.71,418935.06,0,51017.84,-51017.84,84000,235322.06,-151322.06,9200,39486.71,-30286.71,0,158815.28,-158815.28,0,63495.69,-63495.69
50023,16478.56,25876.02,-9397.46,0,0,0,0,0,0,0,0,0,0,16959.78,-16959.78,0,8916.24,-8916.24,0,0,0,0,0,0,0,0,0,16478.56,0,16478.56,0,0,0
51001,943553.13,114265692.4,-113322139.3,19588,366003,-346415,102975,535217,-432242,31800,283214,-251414,0,1686593.93,-1686593.93,0,10290692.26,-10290692.26,0,25324439.67,-25324439.67,0,22791502.72,-22791502.72,0,23405153.25,-23405153.25,789190.13,24214192.6,-23425002.47,0,5368684,-5368684
51003,6182401.12,9624434.92,-3442033.8,0,18096,-18096,114793,0,114793,21118,0,21118,3569360.55,0,3569360.55,127860.73,0,127860.73,1495987.63,3305225.36,-1809237.73,492445.11,467080.22,25364.89,217064.58,5077335.79,-4860271.21,143772.42,728631.55,-584859.13,-0.9,28066,-28066.9
51013,509526082.1,75158657.05,434367425,6505512.16,928528.79,5576983.37,37550449.58,1949218,35601231.58,34810019.84,586862.09,34223157.75,142784158.3,20870716.59,121913441.7,155266027.4,10209841.76,145056185.7,51899874.41,4894500.61,47005373.8,28551284.39,8092603.56,20458680.83,19808706.73,4485032.64,15323674.09,30420637.02,4206823.19,26213813.83,1929412.2,18934529.82,-17005117.62
51023,14540.88,2532598,-2518057.12,0,0,0,1920,1092,828,0,36781,-36781,6888.08,0,6888.08,0,2079000,-2079000,2179.8,151561,-149381.2,1825,93462,-91637,0,6280,-6280,1728,164422,-162694,0,0,0
51033,17473,95188752.19,-95171279.19,-2657,4464710,-4467367,4290,854172,-849882,0,355839.8,-355839.8,15840,3075186.16,-3059346.16,0,6923272.52,-6923272.52,0,19538328.41,-19538328.41,0,57187207.5,-57187207.5,0,1048866.25,-1048866.25,0,1745521.05,-1745521.05,0,-4351.5,4351.5
51036,82138.5,4500,77638.5,0,0,0,17201,0,17201,64937.5,0,64937.5,0,0,0,0,0,0,0,4500,-4500,0,0,0,0,0,0,0,0,0,0,0,0
51041,43670319.69,48805156.04,-5134836.35,936563.08,640361,296202.08,7462514.6,614521.89,6847992.71,7520876.05,371283,7149593.05,11908487.06,18887278.82,-6978791.76,7225006.04,1222259.26,6002746.78,4988434.46,8074219.15,-3085784.69,1636057.56,6583519.88,-4947462.32,576297.89,4309253.08,-3732955.19,1384445.65,7804954.23,-6420508.58,31637.3,297505.73,-265868.43
51057,8000,32908,-24908,8000,0,8000,0,0,0,0,0,0,0,32908,-32908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51059,5525362725,234350438.8,5291012286,138555461.8,6172909,132382552.8,761263754,1774090.45,759489663.5,892329307.6,822561.83,891506745.7,722699191.4,18359573.01,704339618.4,679220729.7,42632080.9,636588648.8,627628209.2,53403712.07,574224497.1,633320124.6,30217225.85,603102898.7,510544138.5,40025503.42,470518635.1,510658669.1,40124301.24,470534367.8,49143139.1,818481.01,48324658.09
51069,49521.38,229948.46,-180427.08,3192,0,3192,32437,3497,28940,-7610,0,-7610,20182.38,0,20182.38,660,0,660,330,0,330,330,0,330,0,0,0,0,192057.06,-192057.06,0,34394.4,-34394.4
51075,757779.57,24691.97,733087.6,12070,0,12070,59211,0,59211,1377,0,1377,26739,0,26739,26245,0,26245,12124,0,12124,386729.11,0,386729.11,52770.59,12196.97,40573.62,160115.87,12495,147620.87,20398,0,20398
51085,9347961.31,81270.88,9266690.43,734855.62,0,734855.62,1571701.56,0,1571701.56,1686175.21,0,1686175.21,835305.39,23486,811819.39,945300.67,57784.88,887515.79,954694.03,0,954694.03,847742.82,0,847742.82,585064.29,0,585064.29,1177709.72,0,1177709.72,9412,0,9412
51087,44498595.3,1961615.26,42536980.04,315276,128206,187070,2173077.34,2051524,121553.34,5018383.7,0,5018383.7,4889094.61,-709409.02,5598503.63,2799045.27,99835.41,2699209.86,6588750.95,51368,6537382.95,9038128.39,176150.65,8861977.74,4818493.87,29999.72,4788494.15,6349323.83,135140.5,6214183.33,2509021.34,-1200,2510221.34
51089,60954.94,0,60954.94,0,0,0,0,0,0,0,0,0,0,0,0,60954.94,0,60954.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51099,61730988.27,376116698.5,-314385710.3,571583,16565268.35,-15993685.35,3093731,7594703,-4500972,5290095.14,2686727,2603368.14,5261809.53,61020100.04,-55758290.51,8532048.12,49634188.53,-41102140.41,4779688.71,63453312.69,-58673623.98,13447408.27,56293610.47,-42846202.2,13270047.59,52994133,-39724085.41,7848707.53,58246743.47,-50398035.94,-364130.62,7627911.97,-7992042.59
51107,191008073.2,10992252.36,180015820.8,3864747.41,764298,3100449.41,11374151.76,5724283,5649868.76,7835450.3,31392,7804058.3,10487375.93,3374623.59,7112752.34,5659621.75,965008.77,4694612.98,16033465.4,8834.65,16024630.75,39560328.36,0,39560328.36,45110324.24,119150.35,44991173.89,46727127.21,4662,46722465.21,4355480.82,0,4355480.82
51117,212183.52,814250,-602066.48,7650,0,7650,94077,0,94077,29474,0,29474,80982.52,11250,69732.52,0,607643,-607643,0,-24300,24300,0,0,0,0,153232,-153232,0,66425,-66425,0,0,0
51119,291829.99,23850,267979.99,0,0,0,0,0,0,265440,0,265440,-48747.42,0,-48747.42,0,0,0,8950,23850,-14900,28397.43,0,28397.43,17999.98,0,17999.98,19790,0,19790,0,0,0
51121,912110.75,617279.35,294831.4,0,0,0,82500,0,82500,156373.29,0,156373.29,58642.13,621414.14,-562772.01,-1745.25,-4134.79,2389.54,-2592.28,0,-2592.28,-1296.14,0,-1296.14,19245,0,19245,612312,0,612312,-11328,0,-11328
51131,2751251.08,18401393.55,-15650142.47,0,0,0,91961,0,91961,0,0,0,4800,10700,-5900,17200,0,17200,15907.57,17819181.61,-17803274.04,1271409.45,-395988.06,1667397.51,0,0,0,1349973.06,967500,382473.06,0,0,0
